Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Publication Stage,Open Access,Source,EID
"Brynjolfsson, E.","6603955274","The Contribution of Information Technology to Consumer Welfare",1996,"Information Systems Research",7,"3",,281,300,,134,10.1287/isre.7.3.281,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0030490317&partnerID=40&md5=3d6b6a51717d4392ddf9b4a46cd8c9d8",Article,Final,"",Scopus,2-s2.0-0030490317
"McKenney, J.L.","",[No title available],1995,"Waves of Change: Business Evolution Through Information Technology",,"",,,,,134,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0003849652&partnerID=40&md5=34bfb94c9b868336afe79b3f84940158",Article,Final,"",Scopus,2-s2.0-0003849652
"Wooldridge, B., Floyd, S.W.","6602864090; 7005201428","Research notes and communications strategic process effects on consensus",1989,"Strategic Management Journal",10,"3",,295,302,,134,10.1002/smj.4250100308,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84989069006&partnerID=40&md5=2bc981520287ff05f5e5f43759dc5108",Article,Final,"",Scopus,2-s2.0-84989069006
"Lederer, A.L., Mendelow, A.L.","35584326900; 7006885218","Convincing top management of the strategic potential of information systems",1988,"MIS Quarterly: Management Information Systems",12,"4",,525,534,,134,10.2307/249127,"https://www.scopus.com/inward/record.url?eid=2-s2.0-55249105787&partnerID=40&md5=f8616e1cf422e0a8f2259e10f226858a",Article,Final,"",Scopus,2-s2.0-55249105787
"Di Stefano, G., Peteraf, M., Verona, G.","36237435800; 6602737766; 55941123000","The organizational drivetrain: A road to integration of dynamic capabilities research",2014,"Academy of Management Perspectives",28,"4",,307,327,,133,10.5465/amp.2013.0100,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84919677660&partnerID=40&md5=5649e7d1ef20a7e1187dde3d287ec0f3",Conference Paper,Final,"",Scopus,2-s2.0-84919677660
"Brown, S.A., Venkatesh, V., Goyal, S.","7501415512; 35614985000; 57213993124","Expectation confirmation in technology use",2012,"Information Systems Research",23,"2",,474,487,,133,10.1287/isre.1110.0357,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84871287970&partnerID=40&md5=aaf6803059a0d36d59539c715806ac0a",Article,Final,"",Scopus,2-s2.0-84871287970
"De Haes, S., Van Grembergen, W.","8985431100; 14834580400","IT governance structures, processes and relational mechanisms: Achieving IT/business alignment in a major Belgian financial group",2005,"Proceedings of the Annual Hawaii International Conference on System Sciences",,"",,237,,,133,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-27544496330&partnerID=40&md5=799a5369e81932fbe324a2b3d38cfc26",Conference Paper,Final,"",Scopus,2-s2.0-27544496330
"Brown, C.V.","55327336300","Horizontal mechanisms under differing is organization contexts",1999,"MIS Quarterly: Management Information Systems",23,"3",,421,454,,133,10.2307/249470,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0242354460&partnerID=40&md5=100fa96726ac158576639531cf9d1d79",Article,Final,"All Open Access, Green",Scopus,2-s2.0-0242354460
"Guimaraes, T., Igbaria, M.","7004845422; 35616514800","Client/server system success: Exploring the human side",1997,"Decision Sciences",28,"4",,851,876,,133,10.1111/j.1540-5915.1997.tb01334.x,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0031324948&partnerID=40&md5=b2094170cbbaa5881d5a97c9e1a0a661",Article,Final,"",Scopus,2-s2.0-0031324948
"Brynjolfsson, E., Hitt, L."," ","Is information systems spending productive? New evidence and new results",1993,"Proceedings of the 14th International Conference on Information Systems",,"",,47,64,,133,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0002208788&partnerID=40&md5=a92abd5545cc769bcd61b319b90bd2a3",Article,Final,"",Scopus,2-s2.0-0002208788
"Baets, W.","11039910000","Aligning information systems with business strategy",1992,"Journal of Strategic Information Systems",1,"4",,205,213,,133,10.1016/0963-8687(92)90036-V,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0000340611&partnerID=40&md5=bf0715eb255b7521edad3e8d730a18f6",Article,Final,"",Scopus,2-s2.0-0000340611
"Hirschheim, R.A.","",[No title available],1985,"Office Automation: A Social and Organizational Perspective",,"",,,,,133,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0004174834&partnerID=40&md5=f507aada0691917eb06d9218c0b0636c",Article,Final,"",Scopus,2-s2.0-0004174834
"Avgerou, C., McGrath, K.","6602957509; 16319130400","Power, rationality, and the art of living through socio-technical change",2007,"MIS Quarterly: Management Information Systems",31,"2",,295,315,,132,10.2307/25148792,"https://www.scopus.com/inward/record.url?eid=2-s2.0-34249290114&partnerID=40&md5=93e59425260c6515bf3e92e7a7c06cfa",Article,Final,"All Open Access, Green",Scopus,2-s2.0-34249290114
"Premkumar, G., King, W.R.","6701496143; 7401988427","An empirical assessment of information systems planning and the role of information systems in organizations",1992,"Journal of Management Information Systems",9,"2",,99,125,,132,10.1080/07421222.1992.11517960,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0001775054&partnerID=40&md5=da1123776db209344235288d1862a2a8",Article,Final,"",Scopus,2-s2.0-0001775054
"Bloch, M., Blumberg, S., Laartz, J.","  ","Delivering large-scale IT projects on time, on budget, and on value",2012,"Delivering Large-scale IT Projects on Time, on Budget, and on Value",,"",,,,,131,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84883720026&partnerID=40&md5=521a97a7b50c5c830c6673c8d7f6352c",Article,Final,"",Scopus,2-s2.0-84883720026
"Merali, Y., Papadopoulos, T., Nadkarni, T.","6506210182; 16240044400; 55237436100","Information systems strategy: Past, present, future?",2012,"Journal of Strategic Information Systems",21,"2",,125,153,,131,10.1016/j.jsis.2012.04.002,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84865266044&partnerID=40&md5=b379b72a3ddc0040833678d2224819de",Article,Final,"",Scopus,2-s2.0-84865266044
"Huang, R., Zmud, R.W., Price, R.L.","36102524500; 7004338389; 7403295999","Influencing the effectiveness of IT governance practices through steering committees and communication policies",2010,"European Journal of Information Systems",19,"3",,288,302,,131,10.1057/ejis.2010.16,"https://www.scopus.com/inward/record.url?eid=2-s2.0-77953234378&partnerID=40&md5=1d15300d860ab5c7d99c52c9b3a89c65",Article,Final,"",Scopus,2-s2.0-77953234378
"Yin, R.K.","","Case study research",2003,"Design and Methods",,"",,,,,131,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-34247278244&partnerID=40&md5=af81cdefbafcadfec4974240314d9090",Article,Final,"",Scopus,2-s2.0-34247278244
"Lacity, M., Hirschheim, R., Willcocks, L.","6701506017; 6701576604; 7003958503","Realizing outsourcing expectations incredible expectations, credible outcomes",1994,"Information Systems Management",11,"4",,7,18,,131,10.1080/07399019408964664,"https://www.scopus.com/inward/record.url?eid=2-s2.0-21844491240&partnerID=40&md5=c28cc34a7b8492d1f6c2c066782c6138",Article,Final,"",Scopus,2-s2.0-21844491240
"Nunamaker, J.F., Couger, J.D., Davis, G.B.","7005361041; 7004163188; 7404344360","Information Systems Curriculum Recommendations for the 80s: Undergraduate and Graduate Programs",1982,"Communications of the ACM",25,"11",,781,805,,131,10.1145/358690.358698,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84976847901&partnerID=40&md5=360d98495d5218ea9b803a1d33956a9b",Article,Final,"",Scopus,2-s2.0-84976847901
"Kilduff, M., Tsai, W., Hanke, R.","6603562680; 7402907609; 23989084200","A paradigm too far? A dynamic stability reconsideration of the social network research program",2006,"Academy of Management Review",31,"4",,1031,1048,,130,10.5465/AMR.2006.22528168,"https://www.scopus.com/inward/record.url?eid=2-s2.0-33750423558&partnerID=40&md5=53dcc1233557da691f66eeb621958f4e",Article,Final,"",Scopus,2-s2.0-33750423558
"Kaplan, S., Henderson, R.","15220752400; 7402183437","Inertia and incentives: Bridging organizational economics and organizational theory",2005,"Organization Science",16,"5",,509,521,,130,10.1287/orsc.1050.0154,"https://www.scopus.com/inward/record.url?eid=2-s2.0-27944485655&partnerID=40&md5=b8e396e6298c2a2d887fab0f72107462",Article,Final,"All Open Access, Green",Scopus,2-s2.0-27944485655
"Brown, C.V., Magill, S.L.","55327336300; 7007176080","Reconceptualizing the Context-Design Issue for the Information Systems Function",1998,"Organization Science",9,"2",,176,194,,130,10.1287/orsc.9.2.176,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0032395550&partnerID=40&md5=3f371a48ad5631c0ab690905f76ec783",Article,Final,"",Scopus,2-s2.0-0032395550
"Stephens, C.S., Ledbetter, W.N., Mitra, A., Ford, F.N.","7202917570; 7003394253; 7402543213; 7006408647","Executive or functional manager? The nature of the CIO's job",1992,"MIS Quarterly: Management Information Systems",16,"4",,449,466,,130,10.2307/249731,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0000699692&partnerID=40&md5=f7d4afe5c673cdea26c26883ea36ac8f",Article,Final,"",Scopus,2-s2.0-0000699692
"Staw, B.M.","6602155218","Dressing Up Like an Organization: When Psychological Theories Can Explain Organizational Action",1991,"Journal of Management",17,"4",,805,819,,130,10.1177/014920639101700412,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84965683343&partnerID=40&md5=c716e14a44af35ccdeab2d0464851659",Article,Final,"",Scopus,2-s2.0-84965683343
"Ancona, D.G., Caldwell, D.","7003625866; 7202685607","Beyond boundary spanning: Managing external dependence in product development teams",1990,"Journal of High Technology Management Research",1,"2",,119,135,,130,10.1016/1047-8310(90)90001-K,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0001011120&partnerID=40&md5=52c8accbe64932fea214c9e05afbf3f1",Article,Final,"All Open Access, Green",Scopus,2-s2.0-0001011120
"Kelley, Maryellen R.","7403230313","Productivity and information technology: the elusive connection",1994,"Management Science",40,"11",,1406,1425,,129,10.1287/mnsc.40.11.1406,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0028548518&partnerID=40&md5=1cbe70a09d06b1ec3934c3d2838bcd30",Article,Final,"",Scopus,2-s2.0-0028548518
"Mahmood, M.A., Soon, S.K.","7201956180; 57191018490","A Comprehensive Model for Measuring the Potential Impact of Information Technology on Organizational Strategic Variables",1991,"Decision Sciences",22,"4",,869,897,,129,10.1111/j.1540-5915.1991.tb00368.x,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84985846322&partnerID=40&md5=04fde1840dcd64deb9a04a839791bd1e",Article,Final,"",Scopus,2-s2.0-84985846322
"Kamp, Y., Hasler, M."," ",[No title available],1990,"Recursive Neural Networks for Associative Memory",,"",,,,,129,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0003687763&partnerID=40&md5=9e4fe3024a66316a79b3b1b5e50b3867",Article,Final,"",Scopus,2-s2.0-0003687763
"Koontz, H.","","The management theory jungle revisited",1980,"Academy of Management Review",5,"2",,175,187,,129,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0002959399&partnerID=40&md5=89e5ec24c887976be7f0bc84d14341ea",Article,Final,"",Scopus,2-s2.0-0002959399
"Tan, C.-W., Benbasat, I., Cenfetelli, R.T.","36694446200; 7003698467; 24278715700","It-mediated customer service content and delivery in electronic governments: An empirical investigation of the antecedents of service quality",2013,"MIS Quarterly: Management Information Systems",37,"1",,77,109,,128,10.25300/MISQ/2013/37.1.04,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84873950031&partnerID=40&md5=6c496d5b91b0b232113d664440f47986",Article,Final,"",Scopus,2-s2.0-84873950031
"Luftman, J., Ben-Zvi, T.","6506849583; 13409056200","Key issues for IT executives 2009: Difficult economy's impact on IT",2010,"MIS Quarterly Executive",9,"1",,49,59,,128,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-79952980480&partnerID=40&md5=b1f1a8d70e7d16658f7f788f0753aa84",Article,Final,"",Scopus,2-s2.0-79952980480
"Moliterno, T.P., Wiersema, M.F.","14031702300; 7005349360","Firm performance, rent appropriation, and the strategic resource divestment capability",2007,"Strategic Management Journal",28,"11",,1065,1087,,128,10.1002/smj.630,"https://www.scopus.com/inward/record.url?eid=2-s2.0-35349025855&partnerID=40&md5=b332111e53002c1dd46a088a501e2347",Article,Final,"",Scopus,2-s2.0-35349025855
"Kern, T., Willcocks, L.P."," ",[No title available],2001,"The Relationship Advantage: Information Technologies, Sourcing, and Management",,"",,,,,128,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0010155164&partnerID=40&md5=206050046e5e7686488e6184fef8fb25",Article,Final,"",Scopus,2-s2.0-0010155164
"Morris, M.","7402877243","Sexual networks and HIV.",1997,"AIDS (London, England)",11 Suppl A,"",,S209,216,,128,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0031297433&partnerID=40&md5=d55083ab37221c530ce1ba921b30824b",Review,Final,"",Scopus,2-s2.0-0031297433
"Feeny, D.F., Ives, B.","7007164859; 6603759513","In search of sustainability: Reaping long-term advantage from investments in information technology",1990,"Journal of Management Information Systems",7,"1",,,,,128,10.1080/07421222.1990.11517879,"https://www.scopus.com/inward/record.url?eid=2-s2.0-71549139794&partnerID=40&md5=d3763b2b9cd573d857ee09ef0a9321c7",Article,Final,"",Scopus,2-s2.0-71549139794
"De Pree, M.","",[No title available],1989,"Leadership Is An Art",,"",,,,,128,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0011661613&partnerID=40&md5=25fb977b2e7719b766cb5d6f5fcbed24",Article,Final,"",Scopus,2-s2.0-0011661613
"Beard, D.W., Dess, G.G."," ","Corporate-level strategy, business-level strategy, and firm performance",1981,"Academy of Management Journal",24,"4",,663,688,,128,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0000554709&partnerID=40&md5=c2d04c034247cc4b8875ede4b9c0dd68",Article,Final,"",Scopus,2-s2.0-0000554709
"Blau, P.M.","",[No title available],1974,"On the Nature of Organizations",,"",,,,,128,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0003752292&partnerID=40&md5=ed42fe40bf3019ad11659c1478a3f498",Article,Final,"",Scopus,2-s2.0-0003752292
"Ashenhurst, R.L.","6507410134","Curriculum Recommendations for Graduate Professional Programs in Information Systems",1972,"Communications of the ACM",15,"5",,363,398,,128,10.1145/355602.361320,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0015346035&partnerID=40&md5=ff6eaf281c3751a9e8c2b404713814ab",Article,Final,"",Scopus,2-s2.0-0015346035
"Kotha, S., Nair, A.","7005379726; 7103066131","Strategy and environment as determinants of performance: Evidence from the Japanese machine tool industry",1995,"Strategic Management Journal",16,"7",,497,518,,127,10.1002/smj.4250160702,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84989078744&partnerID=40&md5=32c541de8a5f90232c1cd4620179d838",Article,Final,"",Scopus,2-s2.0-84989078744
"Ein-Dor, P., Segev, E., Orgad, M.","  ","The effect of national culture on IS: Implications for international information systems",1993,"Journal of Global Information Management",1,"1",,33,44,,127,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0002699357&partnerID=40&md5=063660861f4923766dd1d36b2042dbf6",Article,Final,"",Scopus,2-s2.0-0002699357
"Heavey, A.L., Holwerda, J.A., Hausknecht, J.P.","56140064300; 55578509300; 8154249700","Causes and consequences of collective turnover: A meta-analytic review",2013,"Journal of Applied Psychology",98,"3",,412,453,,126,10.1037/a0032380,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84877816951&partnerID=40&md5=3d1b1e324704903e58c4ac4cf1f48e76",Article,Final,"All Open Access, Green",Scopus,2-s2.0-84877816951
"Thorpe, K.E., Florence, C.S., Joski, P.","57202763925; 6603731970; 8437302400","Which medical conditions account for the rise in health care spending?",2004,"Health Affairs",23,"SUPPL. 2",,W4,437-W4-445,,126,10.1377/hlthaff.W4.437,"https://www.scopus.com/inward/record.url?eid=2-s2.0-17144401914&partnerID=40&md5=e91a143526d6e97e72a85ba266ce2447",Article,Final,"",Scopus,2-s2.0-17144401914
"Tan, H.-T., Libby, R.","7403011560; 7006498297","Tacit managerial versus technical knowledge as determinants of audit expertise in the field",1997,"Journal of Accounting Research",35,"1",,97,113,,126,10.2307/2491469,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0031285991&partnerID=40&md5=3fc4e4704f1c567345f5faecd022a169",Article,Final,"",Scopus,2-s2.0-0031285991
"Lederer, A.L., Mendelow, A.L.","35584326900; 7006885218","Coordination of information systems plans with business plans",1989,"Journal of Management Information Systems",6,"2",,17,18,,126,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-70449972219&partnerID=40&md5=fc25ef607c7b8e04084e0cfb5f19c092",Article,Final,"",Scopus,2-s2.0-70449972219
"Avolio, B.J., Sosik, J.J., Kahai, S.S., Baker, B.","7004253163; 7003901310; 6701413634; 57201793708","E-leadership: Re-examining transformations in leadership source and transmission",2014,"Leadership Quarterly",25,"1",,105,131,,125,10.1016/j.leaqua.2013.11.003,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84892509090&partnerID=40&md5=8b00e477e0c17c75166d8d67d2d18606",Review,Final,"",Scopus,2-s2.0-84892509090
"Beer, M., Voelpel, S.C., Leibod, M., Tekie, E.B.","57198029289; 23468131300; 7003301905; 6504246817","Strategic management as organizational learning: Developing fit and alignment through a disciplined process",2005,"Long Range Planning",38,"5",,445,465,,125,10.1016/j.lrp.2005.04.008,"https://www.scopus.com/inward/record.url?eid=2-s2.0-27744608306&partnerID=40&md5=217cdad45d7883f31a32b674ca53a83a",Article,Final,"",Scopus,2-s2.0-27744608306
