Name,Type
Applied Environmental Biotechnology,journal
Clinical Pediatric Endocrinology,journal
Eurasip Journal on Wireless Communications and Networking,journal
Facilities,journal
High Ability Studies,journal
Human Psychopharmacology,journal
International Journal of Game Theory,journal
International Journal of Ventilation,journal
JAAD Case Reports,journal
Journal of Bioethical Inquiry,journal
Journal of Clinical Dentistry,journal
Journal of Facilities Management,journal
Journal of Mathematical Control Science and Applications,journal
Teacher Development,journal
Transactions of the Institute of Measurement and Control,journal
Wiener Klinische Wochenschrift,journal
Child's Nervous System,journal
Environmental Engineering Science,journal
Event Management,journal
IEEE Transactions on Plasma Science,journal
Industrial and Commercial Training,journal
Journal of Economic Issues,journal
Journal of Energetic Materials,journal
Journal of Marine Science and Application,journal
Journal of Parasitology Research,journal
New Zealand Journal of Zoology,journal
Novos Estudos CEBRAP,journal
Review of Radical Political Economics,journal
Vascular and Endovascular Surgery,journal
Adoption Quarterly,journal
American Mathematical Monthly,journal
British Journal of Neurosurgery,journal
Cancer Treatment and Research Communications,journal
Economics and Philosophy,journal
Expert Review of Ophthalmology,journal
Folia Neuropathologica,journal
Journal of Applied Biomaterials and Functional Materials,journal
Journal of Applied Economics,journal
Journal of Biosciences,journal
Journal of Fractal Geometry,journal
Journal of Micropalaeontology,journal
"Journal of Open Innovation: Technology, Market, and Complexity",journal
Journal of Strategy and Management,journal
New Genetics and Society,journal
Radiation and Environmental Biophysics,journal
Speech Communication,journal
Virus Adaptation and Treatment,journal
Advances in Genetics,journal
AMIA ... Annual Symposium proceedings / AMIA Symposium. AMIA Symposium,journal
Botany,journal
British Journal for the History of Philosophy,journal
Contemporary British History,journal
Global Crime,journal
Interdisciplinaria Archaeologica,journal
International Finance,journal
International Journal of Low-Carbon Technologies,journal
International Journal of Psychiatry in Medicine,journal
International Journal of Steel Structures,journal
International Journal of Wine Business Research,journal
Journal of Addictive Diseases,journal
Journal of Animal and Feed Sciences,journal
Journal of Cardiovascular Medicine,journal
Journal of Global Marketing,journal
Journal of Industrial and Production Engineering,journal
Journal of Linguistics,journal
Journal of Micro and Nano-Manufacturing,journal
Optimal Control Applications and Methods,journal
Protein Expression and Purification,journal
Theory of Probability and its Applications,journal
Thoracic and Cardiovascular Surgeon,journal
Acta Geochimica,journal
BioResearch Open Access,journal
Bothalia,journal
"Chaos, Solitons and Fractals: X",journal
Complex Variables and Elliptic Equations,journal
Fashion and Textiles,journal
Indian Geotechnical Journal,journal
Journal of Animal Science and Technology,journal
Journal of Engineering Thermophysics,journal
Journal of Hospice and Palliative Nursing,journal
Journal of Orthopaedic Surgery,journal
Journal of Thyroid Research,journal
Journal of Veterinary Medical Education,journal
JRAAS - Journal of the Renin-Angiotensin-Aldosterone System,journal
Lung India,journal
"Mental Lexicon, The",journal
Online Journal of Issues in Nursing,journal
Open Medicine (Poland),journal
Pediatric Transplantation,journal
Queue,journal
Research Ethics,journal
Sexuality and Disability,journal
Social Network Analysis and Mining,journal
Solid-State Electronics,journal
Youth Justice,journal
Advances in Pediatrics,journal
Agri Gene,journal
Analysis and Mathematical Physics,journal
Dermatology Research and Practice,journal
Endocrine Regulations,journal
Environmental Hazards,journal
Environmental Modeling and Assessment,journal
Global Governance,journal
Indian Journal of Endocrinology and Metabolism,journal
Irish Political Studies,journal
Journal of Agricultural & Applied Economics,journal
Journal of Enterprising Communities,journal
Journal of Invasive Cardiology,journal
Journal of Natural Fibers,journal
Journal of Pediatric Pharmacology and Therapeutics,journal
"OCL - Oilseeds and fats, Crops and Lipids",journal
"Proceedings of the Institution of Mechanical Engineers, Part A: Journal of Power and Energy",journal
Surgical Innovation,journal
Accounting in Europe,journal
African journal of reproductive health,journal
BJGP Open,journal
Clinical Imaging,journal
Colombia Medica,journal
Construction Innovation,journal
Contemporary Justice Review,journal
Forest Systems,journal
Heliyon,journal
IEEE Transactions on Multi-Scale Computing Systems,journal
International Journal of Accounting and Information Management,journal
International Journal of School and Educational Psychology,journal
Journal of Advances in Management Research,journal
Journal of Oral and Maxillofacial Pathology,journal
Kolner Zeitschrift fur Soziologie und Sozialpsychologie,journal
Landscape and Ecological Engineering,journal
"Media, War and Conflict",journal
Middle East Critique,journal
Modern Stochastics: Theory and Applications,journal
Revista Espanola de Cardiologia,journal
Swarm Intelligence,journal
Zdravstveno Varstvo,journal
Acta Agriculturae Scandinavica - Section B Soil and Plant Science,journal
American Journal of Dermatopathology,journal
Cadernos Pagu,journal
Canadian Journal of Occupational Therapy,journal
Comptes Rendus - Mecanique,journal
Contemporary Economic Policy,journal
IEEE Journal on Multiscale and Multiphysics Computational Techniques,journal
International Journal of Dream Research,journal
International Journal of Emerging Technologies in Learning,journal
International Journal of Plant Genomics,journal
Isotopes in Environmental and Health Studies,journal
Journal of Current Southeast Asian Affairs,journal
Journal of Management History,journal
Journal of Ocean Engineering and Science,journal
Journal of Oral Biology and Craniofacial Research,journal
Journal of Visualization,journal
Materials at High Temperatures,journal
Medical mycology journal,journal
Turkish Journal of Mathematics,journal
Educational Philosophy and Theory,journal
Educational Psychology in Practice,journal
Education Sciences,journal
Egyptian Journal of Biological Pest Control,journal
Endocrine Research,journal
Ethnography,journal
Human Fertility,journal
Journal of Food Products Marketing,journal
Journal of Inorganic and Organometallic Polymers and Materials,journal
Journal of Nanoparticle Research,journal
Molecular Simulation,journal
Nongye Gongcheng Xuebao/Transactions of the Chinese Society of Agricultural Engineering,journal
Open Review of Educational Research,journal
Opto-electronics Review,journal
"Scientific World Journal, The",journal
Studies in Nonlinear Dynamics and Econometrics,journal
Tumori,journal
Acta Biochimica Polonica,journal
Analysis,journal
Anatolia,journal
Australasian Journal of Engineering Education,journal
Computer Speech and Language,journal
Energy Systems,journal
Foundations and Trends in Electronic Design Automation,journal
Information Development,journal
International Journal of Rehabilitation Research,journal
Iranian Journal of Public Health,journal
Journal of British Studies,journal
Minerva Endocrinologica,journal
Mining of Mineral Deposits,journal
Public Integrity,journal
Singapore Medical Journal,journal
Social Anthropology,journal
Teaching Mathematics and its Applications,journal
Topics in Companion Animal Medicine,journal
Web Ecology,journal
Aquatic Biology,journal
Botanica Marina,journal
Ethics and Social Welfare,journal
European Annals of Allergy and Clinical Immunology,journal
European Physical Journal B,journal
European Politics and Society,journal
Industrial Law Journal,journal
Informatics,journal
ISH Journal of Hydraulic Engineering,journal
Journal of Economics/ Zeitschrift fur Nationalokonomie,journal
LUTS: Lower Urinary Tract Symptoms,journal
Mathematical Biosciences and Engineering,journal
Radiography,journal
Raffles Bulletin of Zoology,journal
Translation and Interpreting Studies,journal
Utilitas,journal
World journal for pediatric & congenital heart surgery,journal
"Asia-Pacific Journal of Sports Medicine, Arthroscopy, Rehabilitation and Technology",journal
Canadian Journal of Veterinary Research,journal
Chemistry and Ecology,journal
Clinica Terapeutica,journal
Greenhouse Gases: Science and Technology,journal
Healthcare Technology Letters,journal
International Journal of Acarology,journal
Journal of Aging and Social Policy,journal
Journal of Applied Mathematics and Computing,journal
Journal of Combustion,journal
Journal of Vocational Rehabilitation,journal
Reumatologia,journal
SAR and QSAR in Environmental Research,journal
Transfusion and Apheresis Science,journal
Virtual Archaeology Review,journal
American Journal of Sexuality Education,journal
Annales Societatis Geologorum Poloniae,journal
BMJ Sexual and Reproductive Health,journal
Bragantia,journal
Contemporary Psychoanalysis,journal
Cosmetics,journal
Current Drug Delivery,journal
"Current protocols in toxicology / editorial board, Mahin D. Maines (editor-in-chief) ... [et al.]",journal
Current Therapeutic Research,journal
Filomat,journal
Gong Cheng Li Xue/Engineering Mechanics,journal
International Journal of Ambient Energy,journal
International Journal of Energy Economics and Policy,journal
Journal of audiology and otology,journal
Journal of International Dispute Settlement,journal
