Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Publication Stage,Open Access,Source,EID
"Sauser, B.J., Reilly, R.R., Shenhar, A.J.","12244594000; 7102935742; 7003783316","Why projects fail? How contingency theory can provide new insights - A comparative analysis of NASA's Mars Climate Orbiter loss",2009,"International Journal of Project Management",27,"7",,665,679,,140,10.1016/j.ijproman.2009.01.004,"https://www.scopus.com/inward/record.url?eid=2-s2.0-68549113109&partnerID=40&md5=50755a17bacefc8a37a0c4c6cbf08b31",Article,Final,"",Scopus,2-s2.0-68549113109
"Chang, M.-K., Cheung, W., Cheng, C.-H., Yeung, J.H.Y.","7404503523; 7202743106; 8417752800; 23502634000","Understanding ERP system adoption from the user's perspective",2008,"International Journal of Production Economics",113,"2",,928,942,,140,10.1016/j.ijpe.2007.08.011,"https://www.scopus.com/inward/record.url?eid=2-s2.0-43549118153&partnerID=40&md5=d8987846c841e6db00c53cbb4e205da4",Article,Final,"",Scopus,2-s2.0-43549118153
"Leonardi, P.M.","7003581501","Activating the informational capabilities of information technology for organizational change",2007,"Organization Science",18,"5",,813,831,,140,10.1287/orsc.1070.0284,"https://www.scopus.com/inward/record.url?eid=2-s2.0-44349125798&partnerID=40&md5=4ae19de791f76246ed4464ef79d2b3dc",Article,Final,"",Scopus,2-s2.0-44349125798
"Alter, S.","","18 reasons why IT-reliant work systems should replace the IT artifact as the core subject matter of the IS field",2003,"Communications of the AIS",12,"23",,365,394,,140,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-4644367755&partnerID=40&md5=e9a93707382415c9c296a071b1eccb3c",Article,Final,"",Scopus,2-s2.0-4644367755
[No author name available],[No author name available],[No title available],1998,"Recommended Practice for Software Requirements Specifications",,"",,,,,140,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0004552873&partnerID=40&md5=4318ee67f4565bb4a1ace9de70ae18c4",Article,Final,"",Scopus,2-s2.0-0004552873
"Harrison, F.L.","",[No title available],1992,"Advanced Project Management",,"",,,,,140,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0004002340&partnerID=40&md5=1fd82808f4b38c3971b3bb67b22c6db8",Article,Final,"",Scopus,2-s2.0-0004002340
"Kraft, P.","",[No title available],1977,"Programmers and Managers: The Routinization of Computer Programming in the United States",,"",,,,,140,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0003425747&partnerID=40&md5=008596def3c557df1a50fa3a27e73beb",Article,Final,"",Scopus,2-s2.0-0003425747
"Tiwana, A.","6701805181","Does technological modularity substitute for control? A study of alliance performance in software outsourcing",2008,"Strategic Management Journal",29,"7",,769,780,,139,10.1002/smj.673,"https://www.scopus.com/inward/record.url?eid=2-s2.0-45849132750&partnerID=40&md5=de7a2d586e5aaf226b50614e0f013f6f",Article,Final,"",Scopus,2-s2.0-45849132750
"Leung, T.K.P., Lai, K.-H., Chan, R.Y.K., Wong, Y.H.","8427297100; 57205344886; 7403110826; 7403041808","The roles of xinyong and guanxi in Chinese relationship marketing",2005,"European Journal of Marketing",39,"5-6",,528,559,,139,10.1108/03090560510590700,"https://www.scopus.com/inward/record.url?eid=2-s2.0-20444477939&partnerID=40&md5=5428ac80e5181fb0ebca8066c737fab4",Article,Final,"",Scopus,2-s2.0-20444477939
"Serafeimidis, V., Smithson, S.","6508023548; 56264263300","Information systems evaluation in practice: A case study of organizational change",2000,"Journal of Information Technology",15,"2",,93,105,,139,10.1080/026839600344294,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0034341812&partnerID=40&md5=63c7319f727c757d94da078ee2d18617",Article,Final,"",Scopus,2-s2.0-0034341812
"Sandelands, L.E., Stablein, R.E."," ","The concept of organization mind",1987,"Research in the Sociology of Organizations",5,"",,135,161,,139,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-77953165982&partnerID=40&md5=2dd4303192a1a5e6e2a0cdb0e082d578",Article,Final,"",Scopus,2-s2.0-77953165982
"Mantere, S., Schildt, H.A., Sillince, J.A.A.","16402562900; 12779323100; 55885758300","Reversal of strategic change",2012,"Academy of Management Journal",55,"1",,172,196,,138,10.5465/amj.2008.0045,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84858378961&partnerID=40&md5=a3189d51313a399719bb6bef33ca64ca",Article,Final,"All Open Access, Green",Scopus,2-s2.0-84858378961
"Dunne, C.","26535684300","The place of the literature review in grounded theory research",2011,"International Journal of Social Research Methodology",14,"2",,111,124,,138,10.1080/13645579.2010.494930,"https://www.scopus.com/inward/record.url?eid=2-s2.0-79951574895&partnerID=40&md5=15a206594c40d20bde243fd1e0791293",Article,Final,"",Scopus,2-s2.0-79951574895
"Hughes, B., Cotterell, M."," ",[No title available],2006,"Software Project Management",,"",,,,,138,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0013403535&partnerID=40&md5=f293edf96228d4f1ffaf279486c43e39",Article,Final,"",Scopus,2-s2.0-0013403535
"Iivari, J., Hirschheim, R., Klein, H.K.","6701658539; 6701576604; 7403472173","A dynamic framework for classifying information systems development methodologies and approaches",2000,"Journal of Management Information Systems",17,"3",,179,218,,138,10.1080/07421222.2000.11045656,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0034434529&partnerID=40&md5=1e1d4e919469dd4483a4c67d266fbbf8",Article,Final,"",Scopus,2-s2.0-0034434529
"Wilkins, A.L.","","Organizational stories as symbols which control the organization",1983,"Organizational Symbolism",,"",,81,92,,138,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0003074133&partnerID=40&md5=d311c7aba3607eafc7dc739d6da1ff3a",Article,Final,"",Scopus,2-s2.0-0003074133
"Naur, P., Randell, B."," ","Software Engineering",1969,"Software Engineering",,"",,,,,138,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-1842492756&partnerID=40&md5=d6f01d55293a37693f4109419bf24032",Article,Final,"",Scopus,2-s2.0-1842492756
"Gaddis, P.O.","","The project manager",1959,"Harvard Business Review",,"3",,89,97,,138,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0001858308&partnerID=40&md5=610f526f91e9e216cb7f7f3308830138",Article,Final,"",Scopus,2-s2.0-0001858308
"Goyal, A.","55096797300","Information, direct access to farmers, and rural market performance in central india",2010,"American Economic Journal: Applied Economics",2,"3",,22,45,,137,10.1257/app.2.3.22,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84876398741&partnerID=40&md5=0055b8eafe336ccaeef52fdc65a926cc",Article,Final,"All Open Access, Green",Scopus,2-s2.0-84876398741
"Pals, J.L., McAdams, D.P.","6603908219; 35606332800","The Transformed Self: A Narrative Understanding of Posttraumatic Growth",2004,"Psychological Inquiry",15,"1",,65,69,,137,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-1842587517&partnerID=40&md5=0deb753688b3f7183ac3188ac5d0afb5",Note,Final,"",Scopus,2-s2.0-1842587517
"Grant, D., Hardy, C., Oswick, C., Putnam, L.L.","35798131400; 7201464502; 6602673527; 7003363298","Introduction: Organizational discourse: Exploring the field",2004,"The SAGE Handbook of Organizational Discourse",,"",,1,36,,137,10.4135/9781848608122.n1,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84949796548&partnerID=40&md5=a4e27ee5481876dc91043b4cf207ddf6",Book Chapter,Final,"All Open Access, Green",Scopus,2-s2.0-84949796548
"Deetz, S.","24467206600","Reclaiming the legacy of the linguistic turn",2003,"Organization",10,"3",,421,429,,137,10.1177/13505084030103002,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0042166196&partnerID=40&md5=2361b32cc777fe428c3ae29d5f51b489",Review,Final,"",Scopus,2-s2.0-0042166196
"Braa, J., Hedberg, C.","35614578800; 55934866300","The struggle for district-based health information systems in South Africa",2002,"Information Society",18,"2",,113,127,,137,10.1080/01972240290075048,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0036017130&partnerID=40&md5=9baa3bb771b2acf83cababa55fb17e32",Article,Final,"",Scopus,2-s2.0-0036017130
"Cunliffe, A.L.","55114555800","Managers as practical authors: Reconstructing our understanding of management practice",2001,"Journal of Management Studies",38,"3",,351,371,,137,10.1111/1467-6486.00240,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0035343243&partnerID=40&md5=84cd0aa4fe2dcd8b53c176a1d3a56448",Article,Final,"",Scopus,2-s2.0-0035343243
"Pugh, D.S., Hickson, D.J."," ",[No title available],1997,"Writers on Organizations",,"",,,,,137,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0003680387&partnerID=40&md5=a4b2e59f86fd5ce82d64218866236257",Article,Final,"",Scopus,2-s2.0-0003680387
"Myers, M.D.","7402143233","Dialectical hermeneutics: a theoretical framework for the implementation of information systems",1995,"Information Systems Journal",5,"1",,51,70,,137,10.1111/j.1365-2575.1995.tb00089.x,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0028812871&partnerID=40&md5=a60e6cf2b7779fde44ed20ce967bb3d9",Article,Final,"",Scopus,2-s2.0-0028812871
"de Groote, Xavier","6506889235","Flexibility of production processes: a general framework",1994,"Management Science",40,"7",,933,945,,137,10.1287/mnsc.40.7.933,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0028465325&partnerID=40&md5=9e8a81fa848c821a99592c24b3298ed9",Article,Final,"",Scopus,2-s2.0-0028465325
"Bender, D.H.","","Financial impact of information processing",1986,"Journal of Management Information Systems",3,"2",,22,32,,137,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0000801436&partnerID=40&md5=3c34f389c258961ac55e839b83c04bdd",Article,Final,"",Scopus,2-s2.0-0000801436
"Scott-Young, C., Samson, D.","6507842397; 7102829909","Project success and project team management: Evidence from capital projects in the process industries",2008,"Journal of Operations Management",26,"6",,749,766,,136,10.1016/j.jom.2007.10.006,"https://www.scopus.com/inward/record.url?eid=2-s2.0-53349141070&partnerID=40&md5=941c2243d59a2e4b987989d2c97c221d",Article,Final,"",Scopus,2-s2.0-53349141070
"Cicmil, S., Hodgson, D."," ","New possibilities for project management theory: A critical engagement",2006,"Project Management Journal",37,"3",,111,122,,136,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-34047170624&partnerID=40&md5=f315ffb6a5e06951c81900329e610e85",Article,Final,"",Scopus,2-s2.0-34047170624
"Carroll, J.M., Swatman, P.A.","15839105900; 6603417484","Structured-case: A methodological framework for building theory in information systems research",2000,"European Journal of Information Systems",9,"4",,235,242,,136,10.1057/palgrave.ejis.3000374,"https://www.scopus.com/inward/record.url?eid=2-s2.0-23044522002&partnerID=40&md5=72d5a4d9705495d49e84531d67bba326",Article,Final,"All Open Access, Green",Scopus,2-s2.0-23044522002
"Hunton, J.E., Beeler, J.D.","7004658591; 56234566000","Effects of user participation in systems development: A longitudinal field experiment",1997,"MIS Quarterly: Management Information Systems",21,"4",,359,383,,136,10.2307/249719,"https://www.scopus.com/inward/record.url?eid=2-s2.0-9744279768&partnerID=40&md5=c32a4eb4c5135a12516866391024368a",Article,Final,"",Scopus,2-s2.0-9744279768
"Fitzgerald, B.","55254995900","Formalized systems development methodologies: A critical perspective",1996,"Information Systems Journal",6,"1",,3,23,,136,10.1111/j.1365-2575.1996.tb00002.x,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0029749804&partnerID=40&md5=efb3f75fd222f473aaa65bc9872cd27f",Review,Final,"",Scopus,2-s2.0-0029749804
"Clarke, L., Short, J.F."," ","Social organization and risk: Some current controversies",1993,"Annual Review of Sociology",19,"1",,375,399,,136,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-85055308639&partnerID=40&md5=9ec5789d543ebcf5530fe1f528b6bea8",Article,Final,"",Scopus,2-s2.0-85055308639
"Farbey, B., Land, F., Targett, D.","6602554447; 7004706050; 6602555668","Evaluating investments in IT",1992,"Journal of Information Technology",7,"2",,109,122,,136,10.1057/jit.1992.16,"https://www.scopus.com/inward/record.url?eid=2-s2.0-72649103779&partnerID=40&md5=cbb9a44c0f8840c203ca357ec290fdfe",Article,Final,"",Scopus,2-s2.0-72649103779
"Frankenhaeuser, M.","7003682691","The psychophysiology of workload, stress, and health: Comparison between the sexes",1991,"Annals of Behavioral Medicine",13,"4",,197,204,,136,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0026337369&partnerID=40&md5=b61899f9c4bf262e6274ceea09ceaa39",Article,Final,"",Scopus,2-s2.0-0026337369
"Biesenthal, C., Wilden, R.","55826029500; 24072600100","Multi-level project governance: Trends and opportunities",2014,"International Journal of Project Management",32,"8",,1291,1308,,135,10.1016/j.ijproman.2014.06.005,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84908025630&partnerID=40&md5=cbf3063b313362a23bca67d4b5b8ba3d",Article,Final,"All Open Access, Green",Scopus,2-s2.0-84908025630
"Enns, H.G., Huff, S.L., Higgins, C.A.","6603649819; 56111447200; 56986755800","CIO lateral influence behaviors: Gaining peers' commitment to strategic information systems",2003,"MIS Quarterly: Management Information Systems",27,"1",,155,178,,135,10.2307/30036522,"https://www.scopus.com/inward/record.url?eid=2-s2.0-9744257756&partnerID=40&md5=14ab454dc9894b4a1adf3fac9bbe9f5e",Review,Final,"",Scopus,2-s2.0-9744257756
"Angehrn, A.","6603058410","Designing mature internet business strategies: The ICDT model",1997,"European Management Journal",15,"4",,361,369,,135,10.1016/S0263-2373(97)00016-9,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0031206262&partnerID=40&md5=89d174a332575aeb697da93c7840cd6c",Article,Final,"",Scopus,2-s2.0-0031206262
"Forster, N.","","The analysis of company documentation",1994,"Qualitative Methods in Organizational Research",,"",,147,166,,135,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0002265527&partnerID=40&md5=8f6b10414ca23889ea8dbb8cafa654a7",Article,Final,"",Scopus,2-s2.0-0002265527
"Alavi, Maryam, Henderson, John C.","7005156093; 7402926435","EVOLUTIONARY STRATEGY FOR IMPLEMENTING A DECISION SUPPORT SYSTEM.",1981,"Management Science",27,"11",,1309,1323,,135,10.1287/mnsc.27.11.1309,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0019636740&partnerID=40&md5=5aeb147f827e88aa6c785dd141e7a6fd",Article,Final,"",Scopus,2-s2.0-0019636740
"Lorsch, J.W., Morse, J.J."," ",[No title available],1974,"Organizations and Their Members: A Contingency Approach",,"",,,,,135,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0004156061&partnerID=40&md5=cb902d7c31ca84069150ad03ff12e61a",Article,Final,"",Scopus,2-s2.0-0004156061
"Boonstra, A., Versluis, A., Vos, J.F.J.","7005315943; 56353062300; 7202971971","Implementing electronic health records in hospitals: A systematic literature review",2014,"BMC Health Services Research",14,"1", 370,,,,134,10.1186/1472-6963-14-370,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84907005562&partnerID=40&md5=63682936e9f468aeada856f3865b9745",Review,Final,"All Open Access, Gold, Green",Scopus,2-s2.0-84907005562
"Iedema, R.","",[No title available],2003,"Discourses of Post-Bureaucratic Organization",,"",,,,,134,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0842320771&partnerID=40&md5=8c9b429a89db563faf393bcf17a8a156",Article,Final,"",Scopus,2-s2.0-0842320771
"Floricel, S., Miller, R.","35610750000; 55687150100","Strategizing for anticipated risks and turbulence in large-scale engineering projects",2001,"International Journal of Project Management",19,"8",,445,455,,134,10.1016/S0263-7863(01)00047-3,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0035501140&partnerID=40&md5=18c8dd268522386663a56bc0c876f87d",Article,Final,"",Scopus,2-s2.0-0035501140
"Brynjolfsson, E.","6603955274","The Contribution of Information Technology to Consumer Welfare",1996,"Information Systems Research",7,"3",,281,300,,134,10.1287/isre.7.3.281,"https://www.scopus.com/inward/record.url?eid=2-s2.0-0030490317&partnerID=40&md5=3d6b6a51717d4392ddf9b4a46cd8c9d8",Article,Final,"",Scopus,2-s2.0-0030490317
"Czarniawska-Joerges, B.","6603566822","Narration or Science? Collapsing the Division in Organization Studies",1995,"Organization",2,"1",,11,33,,134,10.1177/135050849521002,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84881918207&partnerID=40&md5=c5da1f00d2293e37fd486df7773c40df",Article,Final,"",Scopus,2-s2.0-84881918207
"McNemar, Q.","24783876400","Opinion-attitude methodology",1946,"Psychological Bulletin",43,"4",,289,374,,134,10.1037/h0060985,"https://www.scopus.com/inward/record.url?eid=2-s2.0-33845406697&partnerID=40&md5=15fb93802ca7280e24431308b2c0d02a",Article,Final,"",Scopus,2-s2.0-33845406697
"Cerpa, N., Verner, J.M.","6603334728; 56217137100","Why did your project fail?",2009,"Communications of the ACM",52,"12",,130,134,,133,10.1145/1610252.1610286,"https://www.scopus.com/inward/record.url?eid=2-s2.0-71149089719&partnerID=40&md5=dad3494a6f4b5a8232c1ce4f68a8b242",Article,Final,"",Scopus,2-s2.0-71149089719
"Hyväri, I.","","Success of projects in different organizational conditions",2006,"Project Management Journal",37,"4",,31,41,,133,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-42949134001&partnerID=40&md5=bf505da076e805c85c8731ffd6c9950b",Article,Final,"",Scopus,2-s2.0-42949134001
