Authors,Title,Year,Source title,Link,Document Type,Source
"Lin W.-S.","Perceived fit and satisfaction on web learning performance: IS continuance intention and task-technology fit perspectives",2012,"International Journal of Human Computer Studies","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84861821276&doi=10.1016%2fj.ijhcs.2012.01.006&partnerID=40&md5=df36c1b71d04ae340d60eb0cff3925be",Article,Scopus
"Nah F.F.-H., Tan X., Teh S.H.","An empirical investigation on end-users' acceptance of enterprise systems",2004,"Information Resources Management Journal","https://www.scopus.com/inward/record.uri?eid=2-s2.0-2642570043&doi=10.4018%2firmj.2004070103&partnerID=40&md5=96317ca180669cb01b1236af7eb75d2f",Article,Scopus
"Schmenner R.W.","Service businesses and productivity",2004,"Decision Sciences","https://www.scopus.com/inward/record.uri?eid=2-s2.0-20444499418&doi=10.1111%2fj.0011-7315.2004.02558.x&partnerID=40&md5=c23ca37906237b89e70a098545609e9f",Article,Scopus
"Montealegre R., Keil M.","De-escalating information technology projects: Lessons from the Denver International Airport",2000,"MIS Quarterly: Management Information Systems","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0012135877&doi=10.2307%2f3250968&partnerID=40&md5=cc2f467053a9d0dab33598aba4649ff4",Article,Scopus
"Locke K.","Rewriting the discovery of grounded theory after 25 years?",1996,"Journal of Management Inquiry","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0030495711&doi=10.1177%2f105649269653008&partnerID=40&md5=e16c7a5fd19a89d7a8d66a2f33950c51",Review,Scopus
"Ashmore R.D.","Sex, gender, and the individual",1990,"Handbook of Personality: Theory and Research",,,Scopus
"Leonard-Barton D.","Implementation Characteristics of Organizational Innovations: Limits and Opportunities for Management Strategies",1988,"Communication Research","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84965572303&doi=10.1177%2f009365088015005006&partnerID=40&md5=ac734773098fc948a3137892b658c228",Article,Scopus
"Goodwin N.C.","Functionality and usability",1987,"Communications of the ACM","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0023315571&doi=10.1145%2f214748.214758&partnerID=40&md5=831fb99dfa89feccb027b53a4fcc32d3",Article,Scopus
"Thimbleby H.",[No title available],1990,"User Interface Design",,,Scopus
"Shin D.-H., Shin Y.-J., Choo H., Beom K.","Smartphones as smart pedagogical tools: Implications for smartphones as u-learning devices",2011,"Computers in Human Behavior","https://www.scopus.com/inward/record.uri?eid=2-s2.0-80052803039&doi=10.1016%2fj.chb.2011.06.017&partnerID=40&md5=9dba11e20f268d374948173d7a8546f6",Article,Scopus
"Jarvenpaa S.L., Dickson G.W., DeSanctis G.","Methodological issues in experimental IS research: Experiences and recommendations",1985,"MIS Quarterly",,,Scopus
"Frambach R.T., Barkema H.G., Nooteboom B., Wedel M.","Adoption of a service innovation in the business market: An empirical test of supply-side variables",1998,"Journal of Business Research","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0031991605&doi=10.1016%2fS0148-2963%2897%2900005-2&partnerID=40&md5=2745c9d7765bd19d01ff5a734cf7360f",Article,Scopus
"Davidson E.J., Chismar W.G.","The interaction of institutionally triggered and technology-triggered social structure change: An investigation of computerized physician order entry",2007,"MIS Quarterly: Management Information Systems","https://www.scopus.com/inward/record.uri?eid=2-s2.0-37249052016&doi=10.2307%2f25148818&partnerID=40&md5=d9646334cece7d5cad9978b81a711efe",Article,Scopus
"Lewis L.K., Seibold D.R.","Innovation modification during intraorganizational adoption",1993,"Academy of Management Review",,,Scopus
"Argo J.J., Main K.J.","Meta-analyses of the effectiveness of warning labels",2004,"Journal of Public Policy and Marketing","https://www.scopus.com/inward/record.uri?eid=2-s2.0-11144344147&doi=10.1509%2fjppm.23.2.193.51400&partnerID=40&md5=36881353980c3c7294cbf6ae092b77d4",Review,Scopus
"Evans P., Wurster T.S.",[No title available],2000,"Blown to Bits",,,Scopus
"Roberts B.W.","Plaster or Plasticity: Are Adult Work Experiences Associated with Personality Change in Women?",1997,"Journal of Personality","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0031154182&doi=10.1111%2fj.1467-6494.1997.tb00953.x&partnerID=40&md5=824b4b96f17e86573146c57b272c4e21",Article,Scopus
"Gopal A., Bostrom R.P., Chin W.W.","Applying adaptive structuration theory to investigate the process of group support systems use",1992,"Journal of Management Information Systems","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70449816017&doi=10.1080%2f07421222.1992.11517967&partnerID=40&md5=c1695f77327f1c47dccfb1dfefdab3c5",Article,Scopus
"Williams C.R., Livingstone L.P.","Another look at the relationship between performance and voluntary turnover",1994,"Academy of Management Journal",,,Scopus
"HENEMAN R.L.","THE RELATIONSHIP BETWEEN SUPERVISORY RATINGS AND RESULTS‐ORIENTED MEASURES OF PERFORMANCE: A META‐ANALYSIS",1986,"Personnel Psychology","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85025289457&doi=10.1111%2fj.1744-6570.1986.tb00596.x&partnerID=40&md5=8356356721a144c1ac31025dec0cb4bf",Article,Scopus
"Ryan M.J.","Behavioral intention formation: The interdependency of attitudinal and social influence variables",1982,"Journal of Consumer Research",,,Scopus
"Iivari J., Hirschheim R., Klein H.K.","A dynamic framework for classifying information systems development methodologies and approaches",2000,"Journal of Management Information Systems","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034434529&doi=10.1080%2f07421222.2000.11045656&partnerID=40&md5=a9498fb127105490e2155ab6cec99024",Article,Scopus
"Herbsleb J., Carleton A., Rozum J., Siegel J., Zubrow D.","Benefits of CMM-based software process improvement: Initial results",1994,"Benefits of CMM-based Software Process Improvement: Initial Results",,,Scopus
"Lubinski D., Tellegen A., Butcher J.N.","Masculinity, femininity, and androgyny viewed and assessed as distinct concepts",1983,"Journal of Personality and Social Psychology","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84963440383&doi=10.1037%2f0022-3514.44.2.428&partnerID=40&md5=7103f6259e490dfad7494552e9cdc8c9",Article,Scopus
"Soh C., Sia S.K., Boh W.F., Tang M.","Misalignments in ERP implementation: A dialectic perspective",2003,"International Journal of Human-Computer Interaction","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0042471835&doi=10.1207%2fS15327590IJHC1601_6&partnerID=40&md5=5df290b7bc7a6949f1e20c66d185eb6b",Article,Scopus
"Hunton J.E., Beeler J.D.","Effects of user participation in systems development: A longitudinal field experiment",1997,"MIS Quarterly: Management Information Systems","https://www.scopus.com/inward/record.uri?eid=2-s2.0-9744279768&doi=10.2307%2f249719&partnerID=40&md5=90f85e922f6a09ed68bbe3c0ee71b2a5",Article,Scopus
"Chang I.-C., Hwang H.-G., Hung W.-F., Li Y.-C.","Physicians' acceptance of pharmacokinetics-based clinical decision support systems",2007,"Expert Systems with Applications","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33846410250&doi=10.1016%2fj.eswa.2006.05.001&partnerID=40&md5=295b3f1ae9a033f59647c0ddfefde509",Article,Scopus
"Fishbein M., Ajzen I.","Attitudes and voting behavior: An application of the theory of reasoned action",1981,"Progress in Applied Social Psychology",,,Scopus
"Sichel D.E.","The Computer Revolution: An Economic Perspective",1997,"The Computer Revolution: An Economic Perspective",,,Scopus
"Ciborra C.",[No title available],2002,"The Labyrinths of Information",,,Scopus
"Hirsch P.M.","Sociology without social structure: Neoinstitutional theory meets brave new world",1997,"American Journal of Sociology",,,Scopus
"Agudo-Peregrina Á.F., Hernández-García Á., Pascual-Miguel F.J.","Behavioral intention, use behavior and the acceptance of electronic learning systems: Differences between higher education and lifelong learning",2014,"Computers in Human Behavior","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84898804230&doi=10.1016%2fj.chb.2013.10.035&partnerID=40&md5=647aceed8ae528c9fca12bc9ca1920f3",Article,Scopus
"Choi J., Geistfeld L.V.","A cross-cultural investigation of consumer e-shopping adoption",2004,"Journal of Economic Psychology","https://www.scopus.com/inward/record.uri?eid=2-s2.0-11044221431&doi=10.1016%2fj.joep.2003.08.006&partnerID=40&md5=63f2bd5d4cfd690a34dc28551ee2ea55",Article,Scopus
"Chau P.Y.K.","An empirical investigation on factors affecting the acceptance of CASE by systems developers",1996,"Information and Management","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0030233013&doi=10.1016%2fS0378-7206%2896%2901074-9&partnerID=40&md5=b23fe248494950ce0e7597904b15560b",Article,Scopus
"Seeman M.","Alienation motifs in contemporary theorizing: The hidden continuity of the classic themes",1983,"Social Psychology Quarterly",,,Scopus
"Wagner C.","Breaking the knowledge acquisition bottleneck through conversational knowledge management",2006,"Information Resources Management Journal","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33645509076&doi=10.4018%2firmj.2006010104&partnerID=40&md5=a8d28f0d4a3085153b39773c8e6e265f",Article,Scopus
"Kremers M., Van Dissel H.","ERP system migrations",2000,"Communications of the ACM","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0002358722&doi=10.1145%2f332051.332072&partnerID=40&md5=385b3ebf26dc62f131a75af645d19deb",Article,Scopus
"Pettigrew A.M.","Contextualist research and the study of organizational change processes",1985,"Research Methods in Information Systems",,,Scopus
"Cassel C.M., Hackl P., Westlund A.H.","On measurement of intangible assets: A study of robustness of partial least squares",2000,"Total Quality Management","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0442278167&doi=10.1080%2f09544120050135443&partnerID=40&md5=d5f040e1a206a345b3f43977b8d868b2",Article,Scopus
"Doll W.J., Deng X., Raghunathan T.S., Torkzadeh G., Xia W.","The meaning and measurement of user satisfaction: A multigroup invariance analysis of the end-user computing satisfaction instrument",2004,"Journal of Management Information Systems","https://www.scopus.com/inward/record.uri?eid=2-s2.0-3142665396&doi=10.1080%2f07421222.2004.11045789&partnerID=40&md5=165d60893dd66913b083ad9fbdc70030",Article,Scopus
"Kiesler S., Zdaniuk B., Lundmark V., Kraut R.","Troubles with the Internet: The dynamics of help at home",2000,"Human-Computer Interaction","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034446434&doi=10.1207%2fS15327051HCI1504_2&partnerID=40&md5=824eb715acbcadb875e1cf18251a4a66",Article,Scopus
"Yan A., Louis M.R.","The migration of organizational functions to the work unit level: Buffering, spanning, and bringing up boundaries",1999,"Human Relations","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0040843492&doi=10.1023%2fA%3a1016968332082&partnerID=40&md5=19188d584b23b88838a57eb2843fa720",Article,Scopus
"Burton-Jones A.","Minimizing method bias through programmatic research",2009,"MIS Quarterly: Management Information Systems","https://www.scopus.com/inward/record.uri?eid=2-s2.0-69549134152&doi=10.2307%2f20650304&partnerID=40&md5=5666239528b7fb773cd7f349a4bd4aed",Article,Scopus
"Folger R., Skarlicki D.P.","Unfairness and resistance to change: Hardship as mistreatment",1999,"Journal of Organizational Change Management","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033463350&doi=10.1108%2f09534819910255306&partnerID=40&md5=422f0a0ce78231847e31e0c50480bfc1",Article,Scopus
"Barnett R.C., Marshall N.L.","The relationship between women's work and family roles and their subjective well-being and psychological distress",1991,"Women, Work and Health: Stress and Opportunities",,,Scopus
"Culnan M.J.","The Dimensions of Accessibility to Online Information: Implications for Implementing Office Information Systems",1984,"ACM Transactions on Information Systems (TOIS)","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84976806512&doi=10.1145%2f521.523&partnerID=40&md5=3d9bd7f6818b1f58fe95e43118470c74",Article,Scopus
"Hall D.T., Mansfield R.","Relationships of age and seniority with career variables of engineers and scientists",1975,"Journal of Applied Psychology","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0001216250&doi=10.1037%2fh0076549&partnerID=40&md5=66eeae2d562be7223443cf26545925b5",Article,Scopus
"Mumford E., Henshall D.",[No title available],1979,"A Participative Approach to Computer Systems Design",,,Scopus
"Karimi J., Somers T.M., Gupta Y.P.","Impact of environmental uncertainty and task characteristics on user satisfaction with data",2004,"Information Systems Research","https://www.scopus.com/inward/record.uri?eid=2-s2.0-4043128139&doi=10.1287%2fisre.1040.0022&partnerID=40&md5=877817b6e60c6891393970c8ab86787f",Article,Scopus
"De Brabander B., Thiers G.","SUCCESSFUL INFORMATION SYSTEM DEVELOPMENT IN RELATION TO SITUATIONAL FACTORS WHICH AFFECT EFFECTIVE COMMUNICATION BETWEEN MIS-USERS AND EDP-SPECIALISTS.",1984,"Management Science","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0021371757&doi=10.1287%2fmnsc.30.2.137&partnerID=40&md5=1a22ba395681a73f8affc30795384858",Article,Scopus
"Lee Y., O'Connor G.C.","New product launch strategy for network effects products",2003,"Journal of the Academy of Marketing Science","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0037660843&doi=10.1177%2f0092070303031003003&partnerID=40&md5=e34f5b9cc860133f25bcf7026c25975b",Review,Scopus
"Accenture","eGovernment leadership: High performance, maximum value",2004,"EGovernment Leadership: High Performance, Maximum Value",,,Scopus
"Plouffe C.R., Vandenbosch M., Hulland J.","Intermediating technologies and multi-group adoption: A comparison of consumer and merchant adoption intentions toward a new electronic payment system",2001,"Journal of Product Innovation Management","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035275012&doi=10.1016%2fS0737-6782%2800%2900072-2&partnerID=40&md5=6506acfedd2e13cc891f5a9bfb8727f1",Article,Scopus
"Agarwal R., Prasad J.","A field study of the adoption of software process innovations by information systems professionals",2000,"IEEE Transactions on Engineering Management","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034245207&doi=10.1109%2f17.865899&partnerID=40&md5=39ed4f4dde251f3075b70d24f7b943a7",Article,Scopus
"Brown S.A., Venkatesh V., Kuruzovich J., Massey A.P.","Expectation confirmation: An examination of three competing models",2008,"Organizational Behavior and Human Decision Processes","https://www.scopus.com/inward/record.uri?eid=2-s2.0-37349086751&doi=10.1016%2fj.obhdp.2006.09.008&partnerID=40&md5=d7688e2de4d9171f4d0f5715e7ea13e5",Article,Scopus
"Ilie V., Van Slyke C., Green G., Lou H.","Gender differences in perceptions and use of communication technologies: A diffusion of innovation approach",2005,"Information Resources Management Journal","https://www.scopus.com/inward/record.uri?eid=2-s2.0-20744455205&doi=10.4018%2firmj.2005070102&partnerID=40&md5=86180ac1fb404d0c2345f92781bb07c5",Article,Scopus
"Morrow P.C., Wirth R.E.","Work commitment among salaried professionals",1989,"Journal of Vocational Behavior","https://www.scopus.com/inward/record.uri?eid=2-s2.0-38249023413&doi=10.1016%2f0001-8791%2889%2990063-8&partnerID=40&md5=1379839e0beb39652df32e0b82396222",Article,Scopus
"Banker R.D., Kauffman R.J.","Reuse and productivity in integrated computer-aided software engineering: An empirical study",1991,"MIS Quarterly: Management Information Systems","https://www.scopus.com/inward/record.uri?eid=2-s2.0-53349163770&doi=10.2307%2f249649&partnerID=40&md5=f07e6c5bcf10697c0845f5e1f602b6c5",Article,Scopus
"Limayem M., Cheung C.M.K.","Predicting the continued use of Internet-based learning technologies: The role of habit",2011,"Behaviour and Information Technology","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79551714655&doi=10.1080%2f0144929X.2010.490956&partnerID=40&md5=e08d9bd97a2df6474d9bc331408a5ff8",Article,Scopus
