Authors,Title,Year,Source title,Link,Document Type,Source
"Galetta D.F., El Loudadi M.","L'effet de l'incertidue et des strategies de determination des besoins de l'utilisateur sur les projets d'informatisation",1995,"Canadian Journal of Administrative Systems",,,Scopus
"Charette R.","On Becoming a Risk Entrepreneur",1995,"Am. Programmer",,,Scopus
"Powell P.","Fuzzy strategy, crisp investment",1995,"Hard Money - Soft Outcomes: Evaluating and Managing the IT Investment",,,Scopus
[No author name available],[No title available],1995,"Chaos (Application Project Failure and Success)",,,Scopus
"Lyytinen K., Mathiassen L., Ropponen J.",[No title available],1993,"An Organizational Analysis of Software Risk Management Approaches",,,Scopus
"Kendall K., Lyytinen K., DeGross J.",[No title available],1992,"The Impact of Computer Supported Technologies on Information Systems Development",,,Scopus
"Kuehn R., Fleck R.A. Jr.","Implementing an EIS in a large insurance corporation",1991,"Journal of Systems Management",,,Scopus
"Volonino L., Robinson S.","The experiences at Marine Midland Bank in sustaining an EIS",1990,"Transactions of the Tenth International Conference on Decision Support Systems",,,Scopus
"Kemerer C.F., Sosa G.L.","Barriers to successful strategic information systems",1988,"Planning Review",,,Scopus
"Boehm Barry, Ross Rony","THEORY-W SOFTWARE PROJECT MANAGEMENT: A CASE STUDY.",1988,"Proceedings - International Conference on Software Engineering","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0023867886&partnerID=40&md5=d86cb9b0722eabf329fb266230541699",Conference Paper,Scopus
"Earl M.",[No title available],1987,"Information Management Strategy",,,Scopus
"Reck R.H., Hall J.R.","Decision support systems: Executive information systems: An overview of development",1986,"Journal of Information Systems Management","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0346041140&doi=10.1080%2f07399018608965269&partnerID=40&md5=0af10df45d41428014a4a0aed82b687f",Article,Scopus
"Abe Joichi, Sakamura Ken, Aiso Hideo","ANALYSIS OF SOFTWARE PROJECT FAILURE.",1979,"Institution of Mechanical Engineers, Conference Publications","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0018727562&partnerID=40&md5=fdac440e6416e2db337616f053b08ccc",Conference Paper,Scopus
"Mowshowitz A.",[No title available],1976,"Information Processing in Human Affairs",,,Scopus
"Whisler T.L.","The manager and the computer",1965,"Journal of Accountancy",,,Scopus
"Taylor H.","An examination of decision-making in it projects from rational and naturalistic perspectives",2007,"ICIS 2007 Proceedings - Twenty Eighth International Conference on Information Systems","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84870966168&partnerID=40&md5=20ba77ef2d9cb3dd956b0be771d677f3",Conference Paper,Scopus
"Du S., Keil M., Mathiassen L., Shen Y., Tiwana A.","The role of perceived control, attention-shaping, and expertise in IT project risk assessment",2006,"Proceedings of the Annual Hawaii International Conference on System Sciences","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33749683619&doi=10.1109%2fHICSS.2006.483&partnerID=40&md5=0b45386cf45e4d0da1179869031d92de",Conference Paper,Scopus
"Schneider C., Sarker S.","A case of information systems pre-implementation failure: Pitfalls of overlooking the key stakeholders' interests",2005,"Journal of Cases on Information Technology","https://www.scopus.com/inward/record.uri?eid=2-s2.0-14644414168&doi=10.4018%2fjcit.2005040104&partnerID=40&md5=8e89bcc66da0be685a1462fa40726195",Article,Scopus
"McManus J.","A stakeholder perspective in software project management",2004,"Management Services",,,Scopus
"Austin R.D., Cotteleer M.J., Escalle C.X.",[No title available],2003,"Enterprise Resource Planning: Technology Note",,,Scopus
"Scott J.E., Vessey I.",[No title available],2002,"Toward a Multi-Level Theory of Risks in Enterprise Systems Implementations",,,Scopus
"Stein T.","SAP installation scuttled",1998,"Information Week",,,Scopus
"Hoepleman J.P., Mayer R., Wagner J.",[No title available],1997,"Elsevier's Dictionary of Information Technology",,,Scopus
"Rosenwein M.","The optimization engine that couldn't",1997,"OR/MS Today",,,Scopus
"Clancy T.",[No title available],1995,"Chaos - IT Development Projects",,,Scopus
"Pablo A.L.","The case of post-acquisition integration design decisions",1995,"International Journal of Value-Based Management","https://www.scopus.com/inward/record.uri?eid=2-s2.0-34249757571&doi=10.1007%2fBF00892458&partnerID=40&md5=17d29383538823d7b6f14f3742d2615c",Article,Scopus
"Engming L., Hsieh C.T.","Seven deadly risk factors of software development projects",1994,"Journal of Systems Management",,,Scopus
"Keil Mark, Mixon Richard","Understanding runaway IT projects: Preliminary results from a program of research based on escalation theory",1994,"Proceedings of the Hawaii International Conference on System Sciences","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0028098869&doi=10.1109%2fhicss.1994.323325&partnerID=40&md5=8db728804347e8142dfc1c15abcb5a70",Conference Paper,Scopus
"Perry T.","Special Report: Air Traffic Control - Improving the World's Largest, Most Advanced System",1992,"IEEE Spectrum",,,Scopus
"Shumskas A.F.","Software risk mitigation",1992,"Total Quality Management for Software",,,Scopus
"Avison D., Horton J.",[No title available],1992,"Evaluation of Information Systems",,,Scopus
"Nwachuku M.A.",[No title available],1989,"Computers for Industrial Management in Africa: The Case of Nigeria",,,Scopus
"Caufield C.C.","An integrative research review of the relationship between technology and structure: A meta-analytic synthesis",1989,"Dissertation Abstracts International",,,Scopus
"Rifkin G., Bretts M.","Strategic systems plans gone awry",1988,"Computerworld",,,Scopus
[No author name available],"Software risk abatement",1988,"AFSC/AFLC Pamphlet",,,Scopus
"De Bono E.","Master Thinker’s Handbook - A Guide to Innovative Thinking",1985,"Masterthinkers' Handbook",,,Scopus
"Waldrop J.H.","Project management: Have we applied all that we know?",1984,"Information and Management","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0021374257&doi=10.1016%2f0378-7206%2884%2990003-X&partnerID=40&md5=c71c077787d16e74e1f06f49d0138313",Article,Scopus
"McGrady G.A.","The controlled clinical trial and decision making in family practice.",1982,"Journal of Family Practice","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0020123656&partnerID=40&md5=969cc64295e8eef9a24c063c5995dc60",Article,Scopus
"Swanson E.Burton","MIS STORY.",1974,"IEEE Transactions on Engineering Management","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0016091837&doi=10.1109%2fTEM.1974.6448479&partnerID=40&md5=0950611461eeaa062c8def9e3cccf8ef",Article,Scopus
"Cicmil S., Cooke-Davies T., Crawford L., Richardson K.","Complexity and the paradox of project control",2009,"Proceedings of the IX IRNOP Conference",,,Scopus
"Reynolds P., Yetton P.","Building theory from practice: Opportunities in is project management",2007,"Association for Information Systems - 13th Americas Conference on Information Systems, AMCIS 2007: Reaching New Heights","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84870218593&partnerID=40&md5=66d59bf801b8bc3f8d0785866faf05c8",Conference Paper,Scopus
"Lassudrie C., Gullà-Menez G.","An experience in using risk management in a software process improvement programme",2004,"Software Process Improvement and Practice","https://www.scopus.com/inward/record.uri?eid=2-s2.0-12844264124&doi=10.1002%2fspip.192&partnerID=40&md5=4946f2476b1088f53c63b431dba12326",Article,Scopus
"Pohlmann T.",[No title available],2003,"How Companies Govern Teir IT Spending",,,Scopus
"Thomsett R.","Extreme project management",2001,"Executive Report Abstracts",,,Scopus
"Lanza R.B.","Does your project risk management system do the job?",2000,"Information Strategy: The Executive' S Journal",,,Scopus
"Desforges C.","Putting educational research to use through knowledge transformation",2000,"Presented at the Further Education Research Conference",,,Scopus
"Estrada J.","The temporal dimension of risk",2000,"Quarterly Review of Economics and Finance","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0043282647&doi=10.1016%2fs1062-9769%2899%2900056-3&partnerID=40&md5=baa7ac8c66031c60fe73a45592bae050",Article,Scopus
"Perez M., Rojas T., Padron J.","SAP, change management and process development effectiveness II: Case study",1999,"Americas Conference on Information Systems AMCIS",,,Scopus
"Wallace B.","Now it's cost-cutting time",1998,"Computerworld",,,Scopus
"Chatfield A.T., Andersen K.V.","Playing with LEGO: IT, Coordination and Global Supply Management in a World Leader Toy Manufacturing Enterprise",1998,"6th European Conference on Information Systems",,,Scopus
"Hallows J.",[No title available],1998,"IS Project Management",,,Scopus
"Meyer R.L.","Avoiding the risks in large software system acquisitions",1998,"Information Strategy",,,Scopus
"Tiazkun S.","SAP sued for $500 Million",1998,"Computer Reseller News",,,Scopus
"Sauer C., Johnston K., Liu L.","Where project managers are kings: Lessons for IT from construction industry organization",1998,"Proceedings of the Ninth Australasian Conference on Information Systems",,,Scopus
"Calhoun C.C.","Applying independent verification and validation to the automatic test equipment life cycle",1998,"IEEE Aerospace and Electronic Systems Magazine","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0343578929&doi=10.1109%2f62.690866&partnerID=40&md5=355afd03b2e52cd9391b4a3bc7e668b0",Article,Scopus
"Roberts E.B., Fusfeld A.R.","Information leadership roles in the innovation process",1997,"The Human Side of Managing Technological Innovation",,,Scopus
[No author name available],[No title available],1996,"Euromethod Version 1",,,Scopus
"Thomsett R.",[No title available],1995,"Project Pathology: Causes, Patterns and Symptoms of Project Failure - Training Notes Project Risk Management",,,Scopus
"Tuman J.","Project management decision-making and risk management in a changing corporate environment",1993,"Project Management Institute 24th Annual Seminar/Symposium",,,Scopus
"Waters R., Cane A.",[No title available],1993,"Sudden Death of a Runaway Bull",,,Scopus
"Ropponen J.",[No title available],1993,"Risk Management in Information System Development",,,Scopus
"Whiting R.E., Davies J., Knul M.","Investment appraisal for IT systems",1993,"British Telecom technology journal","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0027578325&partnerID=40&md5=19460d0ee4fd74f3de37b6b9eff6de58",Article,Scopus
"Koningsveld H., Mertens J.",[No title available],1992,"Communicatief and Strategisch Handelen",,,Scopus
"Krasner H.","Continuous software process improvement",1992,"Total Quality Management for Software",,,Scopus
"Cardinal L.","Implementing strategy through organizational control mechanisms: Transforming strategic intent into innovative outcomes in the pharmaceutical industry",1990,"Unpublished Doctoral Dissertation",,,Scopus
"Sammons C.C.",[No title available],1988,"Structure-technology Fit: An Exploration of Two Perspectives",,,Scopus
"CLBORRA C., LANZARA G.F.","Formative Contexts of Systems Design",1987,"Information Systems Development for Human Progress",,,Scopus
"Silbergeld E.","The uses and abuses of scientific uncertainty in risk assessment",1986,"Natural Resources and Environment",,,Scopus
"Alter S., Ginzberg M.",[No title available],1978,"Managing Uncertainty in MIS Implementation",,,Scopus
"Igersheim R.H., Swanson L.A.","MANAGEMENT INFORMATION SYSTEMS CURRICULA: STATE‐OF‐THE‐ART",1974,"Decision Sciences","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85005427957&doi=10.1111%2fj.1540-5915.1974.tb00615.x&partnerID=40&md5=fef24649b9219e66343e7e45f4481756",Article,Scopus
"Hax Arnoldo C.","PLANNING A MANAGEMENT INFORMATION SYSTEM FOR A DISTRIBUTING AND MANUFACTURING COMPANY.",1973,"Sloan Manage Rev","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0015600842&partnerID=40&md5=37b8f76b49030581bc53a289c06a0b82",Article,Scopus
"Fiock L.R.","Seven deadly dangers in edP",1962,"Harvard Bus. Rev",,,Scopus
"Rosenzweig J.","The Weapon Systems Management Concept and Electronic Data Processing",1960,"Management Science",,,Scopus
"Schmidt R.N.","Executive decision making",1958,"Academy of Management Journal",,,Scopus
"Fairbanks R.W.","Electronics in the Modern Office",1952,"HBR",,,Scopus
[No author name available],[No title available],0000,"World Development Report 1998-1999",,,Scopus
"Bernier C., Rivard S.","A Contingency Model for the Management of Software Projects: An Empirical Investigation",2019,"ASAC Conference, Whistler, B.C., June, 1990",,,Scopus
"Rijsenbrij D., Bauer A., Kouwenhoven H.","Project diagnosis",2019,"Project Diagnosis",,,Scopus
"Bannerman P.L.","Macro-processes informing micro-processes: The case of software project performance",2008,"Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)","https://www.scopus.com/inward/record.uri?eid=2-s2.0-44649084498&doi=10.1007%2f978-3-540-79588-9_3&partnerID=40&md5=56ac7c508cd1bdcb3c7906e1224e1b7e",Conference Paper,Scopus
[No author name available],[No title available],2007,"Chaos (Application Project and Failure)",,,Scopus
"Ropponen J.",[No title available],2006,"Risk Management in Information System Development,"" Technical Report TR",,,Scopus
"Fretty P.","Why do Projects Really Fail",2006,"PMNetwork",,,Scopus
"Cummings J.","IT portfolio management",2002,"NetworkWorld",,,Scopus
"Mursu A., Soriyan H.A., Korpela M.","Risky business - A case study on information systems development in Nigeria",2002,"IFIP WG 9.4 Conference on ICTs and Development: New Opportunities, Perspectives and Challenges",,,Scopus
[No author name available],[No title available],2001,"Industry Reports: Infrastructure Management Software",,,Scopus
"Hornby R.C.","Oaks and palms - flexibility in project management",2001,"Project Management Institute Annual Seminars & Symposium",,,Scopus
"Horowitz A.S.","Extreme outsourcing: Does it work?",1999,"Computerworld",,,Scopus
"El Louadi M., Galleta D.F., Sampler J.L.","An empirical validation of a contingency model for information requirements determination",1999,"Data Base",,,Scopus
