Authors,Title,Year,Source title,Link,Document Type,Source
"Podsakoff P.M., Mackenzie S.B., Ahearne M., Bommer W.H.","Searching for a Needle in a Haystack: Trying to Identify the Illusive Moderators of Leadership Behaviors",1995,"Journal of Management","https://www.scopus.com/inward/record.uri?eid=2-s2.0-58149323724&doi=10.1177%2f014920639502100303&partnerID=40&md5=03d74fb9103a2660e74242221710e93b",Article,Scopus
"Lederer A.L., Mendelow A.L.","Information resource planning: Overcoming difficulties in identifying top management's objectives",1987,"MIS Quarterly: Management Information Systems","https://www.scopus.com/inward/record.uri?eid=2-s2.0-55249120308&doi=10.2307%2f248686&partnerID=40&md5=4b9c8cfe391d20f5adca87dedfc63598",Article,Scopus
"Zani W.M.","Blueprint for MIS",1970,"Harvard Business Review",,,Scopus
"Gnyawali D.R., Fan W., Penner J.","Competitive actions and dynamics in the digital age: An empirical investigation of social networking firms",2010,"Information Systems Research","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77957370425&doi=10.1287%2fisre.1100.0294&partnerID=40&md5=0c4ee6036dcfe2be07ee41df5a73452b",Article,Scopus
"Karimi J., Gupta Y.P., Somers T.M.","The Congruence between a Firm's Competitive Strategy and Information Technology Leader's Rank and Role",1996,"Journal of Management Information Systems","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0030307372&doi=10.1080%2f07421222.1996.11518112&partnerID=40&md5=8ecb7b04819ed682c839dd67df8e9a9d",Article,Scopus
"Ciborra C.","The grassroots of IT and strategy",1994,"Strategic Information Systems: A European Perspective",,,Scopus
"Galliers R.D.","Information systems planning in the United Kingdom and Australia - A comparison of current practice",1987,"Oxford Surveys in Information Technology",,,Scopus
"Piccinini E., Hanelt A., Gregory R.W., Kolbe L.M.","Transforming industrial business: The impact of digital transformation on automotive organizations",2015,"2015 International Conference on Information Systems: Exploring the Information Frontier, ICIS 2015","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85071974071&partnerID=40&md5=a1cba70e111f7ad65f414266cd231182",Conference Paper,Scopus
"Labovitz G., Rosansky V.",[No title available],1997,"The Power of Alignment: How Great Companies Stay Centered and Accomplish Extraordinary Things",,,Scopus
"Sabherwal R., Robey D.","Reconciling variance and process strategies for studying information system development",1995,"Information Systems Research","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0002283841&doi=10.1287%2fisre.6.4.303&partnerID=40&md5=f45f34f1ad07e54203e1e6487abb961f",Article,Scopus
"Palacios-Marqués D., Soto-Acosta P., Merigó J.M.","Analyzing the effects of technological, organizational and competition factors on Web knowledge exchange in SMEs",2015,"Telematics and Informatics","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84917739001&doi=10.1016%2fj.tele.2014.08.003&partnerID=40&md5=9f0f87328dc12a057dadbf3b4bff0b69",Article,Scopus
"Bleistein S.J., Cox K., Verner J.","Validating strategic alignment of organizational IT requirements using goal modeling and problem diagrams",2006,"Journal of Systems and Software","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33644666746&doi=10.1016%2fj.jss.2005.04.033&partnerID=40&md5=2512a909cca4fbcdbefa1e8a05a5f8a9",Article,Scopus
"Alter S.","A work system view of DSS in its fourth decade",2004,"Decision Support Systems","https://www.scopus.com/inward/record.uri?eid=2-s2.0-4544224898&doi=10.1016%2fj.dss.2003.04.001&partnerID=40&md5=8d4e6161fba7dc2069696ac6853dc7fa",Article,Scopus
"Francalanci C., Galal H.","Information technology and worker composition: Determinants of productivity in the life insurance industry",1998,"MIS Quarterly: Management Information Systems","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0009713427&doi=10.2307%2f249396&partnerID=40&md5=f26ddecb8a385c3b312c1f1e2687962d",Article,Scopus
"Mintzberg H.",[No title available],2007,"Tracking Strategies: Toward a General Theory",,,Scopus
"Frank U.","Towards a pluralistic conception of research methods in information systems research",2006,"Towards a Pluralistic Conception of Research Methods in Information Systems Research",,,Scopus
"O'Regan N., Ghobadian A.","Innovation in SMEs: The impact of strategic orientation and environmental perceptions",2005,"International Journal of Productivity and Performance Management","https://www.scopus.com/inward/record.uri?eid=2-s2.0-18844461887&doi=10.1108%2f17410400510576595&partnerID=40&md5=13186c606bfd1bf9be48ca079399e915",Article,Scopus
"Lee C.-H., Venkatraman N., Tanriverdi H., Iyer B.","Complementarity-based hypercompetition in the software industry: Theory and empirical test, 1990-2002",2010,"Strategic Management Journal","https://www.scopus.com/inward/record.uri?eid=2-s2.0-78249234144&doi=10.1002%2fsmj.895&partnerID=40&md5=b9a0914b3e2bd4d0cd561b9e14bf36dc",Article,Scopus
"Rao V.S., Jarvenpaa S.L.","Computer support of groups: Theory-based models for GDSS research",1991,"Management Science",,,Scopus
"Wymenga P., Spanikova V., Barker A., Konings J., Canton E.","EU SMEs in 2012: At the Crossroads. Annual Report on Small and Medium-Sized Enterprises in the EU, 2011/12",2012,"EU SMEs in 2012: At the Crossroads",,,Scopus
"Weill P., Aral S.","Generating premium returns on your IT investments",2006,"MIT Sloan Management Review","https://www.scopus.com/inward/record.uri?eid=2-s2.0-32644486640&partnerID=40&md5=5101a97c37bd72bcc9d76b8ae543fbdf",Review,Scopus
"McDaniel Jr. R.R., Jordan M.E., Fleeman B.F.","Surprise, surprise, surprise! A complexity science view of the unexpected",2003,"Health Care Management Review","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0042208355&doi=10.1097%2f00004010-200307000-00008&partnerID=40&md5=ca2615f555a43918a50bc6035249f6c4",Review,Scopus
"Phaal R., Farrukh C., Mitchell R., Probert D.","Starting-up roadmapping fast",2003,"Research Technology Management","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0037343531&doi=10.1080%2f08956308.2003.11671555&partnerID=40&md5=625967c46bcc3e4498ad3f3bd9cd0a8d",Article,Scopus
"Newkirk H.E., Lederer A.L., Srinivasan C.","Strategic information systems planning: Too little or too much?",2003,"Journal of Strategic Information Systems","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0242440106&doi=10.1016%2fj.jsis.2003.09.001&partnerID=40&md5=546584b36cb411574a17ade1a4764252",Article,Scopus
"Teo T.S.H., Ang J.S.K.","An examination of major IS planning problems",2001,"International Journal of Information Management","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035575478&doi=10.1016%2fS0268-4012%2801%2900036-6&partnerID=40&md5=dce05a8980ab16da08fa8a7a0973fc93",Article,Scopus
"Nugroho A., Visser J., Kuipers T.","An empirical model of technical debt and interest",2011,"Proceedings - International Conference on Software Engineering","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79960590207&doi=10.1145%2f1985362.1985364&partnerID=40&md5=691301786cad23be57779756bc0c1e60",Conference Paper,Scopus
"Taylor H., Dillon S., Van Wingen M.","Focus and diversity in information systems research: Meeting the dual demands of a healthy applied discipline",2010,"MIS Quarterly: Management Information Systems","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79953270392&doi=10.2307%2f25750699&partnerID=40&md5=be4056e9c51bab7b0f12f89231be0364",Article,Scopus
"Gilley A., Gilley J.W., McMillan H.S.","Organizational change: Motivation, communication, and leadership effectiveness",2009,"Performance Improvement Quarterly","https://www.scopus.com/inward/record.uri?eid=2-s2.0-63049119701&doi=10.1002%2fpiq.20039&partnerID=40&md5=fbacbf66032bc9b3ed347432391b9df8",Article,Scopus
"Tallon P.P., Kraemer K.L.","Investigating the relationship between strategic alignment and IT business value: The discovery of a paradox",2003,"Creating Business Value with Information Technology: Challenges and Solutions",,,Scopus
"Baker J., Jones D.R., Cao Q., Song J.","Conceptualizing the dynamic strategic alignment competency",2011,"Journal of the Association for Information Systems","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79957871943&doi=10.17705%2f1jais.00265&partnerID=40&md5=5750593f2dd18691e22e9f4cf30f99ce",Article,Scopus
"Nandakumar M.K., Ghobadian A., O'Regan N.","Business-level strategy and performance: The moderating effects of environment and structure",2010,"Management Decision","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77954238514&doi=10.1108%2f00251741011053460&partnerID=40&md5=802d2b6274d4f6d6707d077ffebf4129",Article,Scopus
"Chin W.W.",[No title available],2001,"PLS-Graph Manual",,,Scopus
"Ciborra C.U.","From thinking to tinkering: The grassroots of strategic information systems",1992,"Information Society","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84933493734&doi=10.1080%2f01972243.1992.9960124&partnerID=40&md5=d25eb1c00bb3c7b878734fd1b016a877",Article,Scopus
"Yayla A.A., Hu Q.","The impact of IT-business strategic alignment on firm performance in a developing country setting: Exploring moderating roles of environmental uncertainty and strategic orientation",2012,"European Journal of Information Systems","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84865046203&doi=10.1057%2fejis.2011.52&partnerID=40&md5=9ec074fe260314bb11a1d7c319a1ca63",Conference Paper,Scopus
"Lyytinen K.","Empirical research in information systems: On the relevance of practice in thinking of IS research",1999,"MIS Quarterly: Management Information Systems","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0002137343&doi=10.2307%2f249406&partnerID=40&md5=4243f3d7362f53ed871d477f3fce971c",Review,Scopus
"Sabherwal R., King W.R.","Decision Processes for Developing Strategic Applications of Information Systems: A Contingency Approach",1992,"Decision Sciences","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84990622675&doi=10.1111%2fj.1540-5915.1992.tb00426.x&partnerID=40&md5=b7384e864a478f995573426c20e2d4d7",Article,Scopus
"Nadler D.A., Tushman M.L.","A diagnostic model for organizational behavior",1977,"Perspectives on Behavior in Organizations",,,Scopus
"Wagner E.L., Newell S.","Exploring the importance of participation in the post-implementation period of an ES project: A neglected area",2007,"Journal of the Association for Information Systems","https://www.scopus.com/inward/record.uri?eid=2-s2.0-58149462493&doi=10.17705%2f1jais.00142&partnerID=40&md5=d4c9e0994ea8885408ff5beae417cc89",Article,Scopus
"Viswanathan S.","Competing across technology-differentiated channels: The impact of network externalities and switching costs",2005,"Management Science","https://www.scopus.com/inward/record.uri?eid=2-s2.0-18144386218&doi=10.1287%2fmnsc.1040.0338&partnerID=40&md5=3d30b0493fb4a7e89395e7bf48b80c35",Article,Scopus
"Christiaanse E., Venkatraman N.","Beyond sabre: An empirical test of expertise exploitation in electronic channels",2002,"MIS Quarterly: Management Information Systems","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0242280553&doi=10.2307%2f4132339&partnerID=40&md5=6c7563f4ef9901394e8140f67db3c4f5",Article,Scopus
"Earl M.J.",[No title available],1996,"Information Management: The Organizational Dimension",,,Scopus
"Sarin S., Sego T., Chanvarasuth N.","Strategic use of bundling for reducing consumers' perceived risk associated with the purchase of new high-tech products",2003,"Journal of Marketing Theory and Practice",,,Scopus
"Jacobides M.G., Croson D.C.","Information policy: Shaping the value of agency relationships",2001,"Academy of Management Review","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035531995&doi=10.5465%2fAMR.2001.4378014&partnerID=40&md5=1d5fecf3d965112765cceaeddd8eb527",Review,Scopus
"Gottschalk P.","Implementation predictors of strategic information systems plans",1999,"Information and Management","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0002672121&doi=10.1016%2fS0378-7206%2899%2900008-7&partnerID=40&md5=d44908843c7d7d67969d76c6cba81ad3",Article,Scopus
"Pettigrew A.M.","Scholarship with impact",2011,"British Journal of Management","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84860397592&doi=10.1111%2fj.1467-8551.2011.00769.x&partnerID=40&md5=c43f1f11aaf0d161acabd8d68efbf590",Note,Scopus
"Ferneley E., Bell F.","Using bricolage to integrate business and information technology innovation in SMEs",2006,"Technovation","https://www.scopus.com/inward/record.uri?eid=2-s2.0-34247550566&doi=10.1016%2fj.technovation.2005.03.005&partnerID=40&md5=ba68441e448d4f132c3ed2d037a4413b",Conference Paper,Scopus
"Macpherson A., Jones O., Zhang M.","Evolution or revolution? Dynamic capabilities in a knowledge-dependent firm",2004,"R and D Management","https://www.scopus.com/inward/record.uri?eid=2-s2.0-1642603008&doi=10.1111%2fj.1467-9310.2004.00331.x&partnerID=40&md5=8b94e8ff9736a6ab4a610470c02c4411",Review,Scopus
"Bowman C., Ambrosini V.","Perceptions of strategic priorities, consensus and firm performance",1997,"Journal of Management Studies","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0031089248&doi=10.1111%2f1467-6486.00050&partnerID=40&md5=cba7eb2adde2d4318ad71462f9f62577",Article,Scopus
"Miller D., Lant T.K., Milliken F.J., Korn H.J.","The evolution of strategic simplicity: Exploring two models of organizational adaption",1996,"Journal of Management","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0030493283&doi=10.1016%2fS0149-2063%2896%2990040-9&partnerID=40&md5=93f52431e14a8ec4913521f8ec0e00d3",Article,Scopus
"Premkumar G., King W.R.","The evaluation of strategic information system planning",1994,"Information and Management","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0000712312&doi=10.1016%2f0378-7206%2894%2990030-2&partnerID=40&md5=bc00d2e9187f28816c225039f1abe85a",Article,Scopus
"Premkumar G., King W.R.","Assessing strategic information systems planning",1991,"Long Range Planning","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0002778159&doi=10.1016%2f0024-6301%2891%2990251-I&partnerID=40&md5=396625d6ab1d2a0bb6ebe645deea29a0",Article,Scopus
"El Sawy O.A., Pavlou P.A.","IT-enabled business capabilities for turbulent environments",2008,"MIS Quarterly Executive",,,Scopus
"Seo D., La Paz A.I.","Exploring the dark side of IS in achieving organizational agility",2008,"Communications of the ACM","https://www.scopus.com/inward/record.uri?eid=2-s2.0-55149086376&doi=10.1145%2f1400214.1400242&partnerID=40&md5=8ecfb080dc4bea7f65e3ad63c027496e",Article,Scopus
"Covin J.G., Slevin D.P.","The Entrepreneurial Imperatives of Strategic Leadership",2008,"Strategic Entrepreneurship: Creating a New Mindset","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85045787213&doi=10.1002%2f9781405164085.ch14&partnerID=40&md5=9136521b6f746c55391376e8d316a293",Book Chapter,Scopus
"Prahalad C.K., Krishnan M.S.","The new meaning of quality in the information age.",1999,"Harvard business review","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033191561&partnerID=40&md5=af35fa96d3f41344a48f32b67d708d74",Article,Scopus
"Mentzas G.","Implementing an IS Strategy - A Team Approach",1997,"Long Range Planning","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0011728253&doi=10.1016%2fS0024-6301%2896%2900099-4&partnerID=40&md5=d037cbe11d9a9037184b8728ee325fe3",Article,Scopus
"Cragg P., Caldeira M., Ward J.","Organizational information systems competences in small and medium-sized enterprises",2011,"Information and Management","https://www.scopus.com/inward/record.uri?eid=2-s2.0-81855189559&doi=10.1016%2fj.im.2011.08.003&partnerID=40&md5=5faff5079d01f5c19631fd0a6812c6f9",Article,Scopus
